MatchID,Div,Season,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,TotalGoals,AvgLess25,AvgMore25
1133,E0,Season 2017/18,2018-05-13,288.57142857142856,Huddersfield,Arsenal,0,1,1,2.55,1.5
1134,E0,Season 2017/18,2018-05-13,288.57142857142856,Liverpool,Brighton,4,0,4,2.86,1.41
1135,E0,Season 2017/18,2018-05-13,288.57142857142856,Man United,Watford,1,0,1,2.4,1.56
1136,E0,Season 2017/18,2018-05-13,288.57142857142856,Newcastle,Chelsea,3,0,3,2.01,1.8
1137,E0,Season 2017/18,2018-05-13,288.57142857142856,Southampton,Man City,0,1,1,2.49,1.52
1138,E0,Season 2017/18,2018-05-13,288.57142857142856,Swansea,Stoke,1,2,3,2.06,1.76
1139,E0,Season 2017/18,2018-05-13,288.57142857142856,Tottenham,Leicester,5,4,9,2.84,1.41
1140,E0,Season 2017/18,2018-05-13,288.57142857142856,West Ham,Everton,3,1,4,1.97,1.84
1141,E0,Season 2018/19,2018-08-10,314,Man United,Leicester,2,1,3,1.79,2.03
1142,E0,Season 2018/19,2018-08-11,314.2857142857143,Bournemouth,Cardiff,2,0,2,1.83,1.98
1143,E0,Season 2018/19,2018-08-11,314.2857142857143,Fulham,Crystal Palace,0,2,2,1.87,1.95
1144,E0,Season 2018/19,2018-08-11,314.2857142857143,Huddersfield,Chelsea,0,3,3,1.84,1.98
1145,E0,Season 2018/19,2018-08-11,314.2857142857143,Newcastle,Tottenham,1,2,3,1.81,2.01
1146,E0,Season 2018/19,2018-08-11,314.2857142857143,Watford,Brighton,2,0,2,1.59,2.35
1147,E0,Season 2018/19,2018-08-11,314.2857142857143,Wolves,Everton,2,2,4,1.75,2.09
1148,E0,Season 2018/19,2018-08-12,314.57142857142856,Arsenal,Man City,0,2,2,2.42,1.55
1149,E0,Season 2018/19,2018-08-12,314.57142857142856,Liverpool,West Ham,4,0,4,2.72,1.44
1150,E0,Season 2018/19,2018-08-12,314.57142857142856,Southampton,Burnley,0,0,0,1.6,2.34
1151,E0,Season 2018/19,2018-08-18,316.2857142857143,Cardiff,Newcastle,0,0,0,1.53,2.48
1152,E0,Season 2018/19,2018-08-18,316.2857142857143,Chelsea,Arsenal,3,2,5,2.17,1.68
1153,E0,Season 2018/19,2018-08-18,316.2857142857143,Everton,Southampton,2,1,3,1.7,2.15
1154,E0,Season 2018/19,2018-08-18,316.2857142857143,Leicester,Wolves,2,0,2,1.78,2.03
1155,E0,Season 2018/19,2018-08-18,316.2857142857143,Tottenham,Fulham,3,1,4,2.54,1.51
1156,E0,Season 2018/19,2018-08-18,316.2857142857143,West Ham,Bournemouth,1,2,3,2.04,1.78
1157,E0,Season 2018/19,2018-08-19,316.57142857142856,Brighton,Man United,3,2,5,1.64,2.26
1158,E0,Season 2018/19,2018-08-19,316.57142857142856,Burnley,Watford,1,3,4,1.49,2.59
1159,E0,Season 2018/19,2018-08-19,316.57142857142856,Man City,Huddersfield,6,1,7,3.32,1.32
1160,E0,Season 2018/19,2018-08-20,316.85714285714283,Crystal Palace,Liverpool,0,2,2,2.43,1.55
1161,E0,Season 2018/19,2018-08-25,318.2857142857143,Arsenal,West Ham,3,1,4,2.73,1.44
1162,E0,Season 2018/19,2018-08-25,318.2857142857143,Bournemouth,Everton,2,2,4,2.12,1.72
1163,E0,Season 2018/19,2018-08-25,318.2857142857143,Huddersfield,Cardiff,0,0,0,1.5,2.58
1164,E0,Season 2018/19,2018-08-25,318.2857142857143,Liverpool,Brighton,1,0,1,2.85,1.41
1165,E0,Season 2018/19,2018-08-25,318.2857142857143,Southampton,Leicester,1,2,3,1.63,2.27
1166,E0,Season 2018/19,2018-08-25,318.2857142857143,Wolves,Man City,1,1,2,2.46,1.54
1167,E0,Season 2018/19,2018-08-26,318.57142857142856,Fulham,Burnley,4,2,6,1.65,2.22
1168,E0,Season 2018/19,2018-08-26,318.57142857142856,Newcastle,Chelsea,1,2,3,1.92,1.88
1169,E0,Season 2018/19,2018-08-26,318.57142857142856,Watford,Crystal Palace,2,1,3,1.71,2.13
1170,E0,Season 2018/19,2018-08-27,318.85714285714283,Man United,Tottenham,0,3,3,1.79,2.03
1171,E0,Season 2018/19,2018-09-01,320.2857142857143,Brighton,Fulham,2,2,4,1.88,1.92
1172,E0,Season 2018/19,2018-09-01,320.2857142857143,Chelsea,Bournemouth,2,0,2,2.82,1.42
1173,E0,Season 2018/19,2018-09-01,320.2857142857143,Crystal Palace,Southampton,0,2,2,1.72,2.12
1174,E0,Season 2018/19,2018-09-01,320.2857142857143,Everton,Huddersfield,1,1,2,1.75,2.07
1175,E0,Season 2018/19,2018-09-01,320.2857142857143,Leicester,Liverpool,1,2,3,2.25,1.65
1176,E0,Season 2018/19,2018-09-01,320.2857142857143,Man City,Newcastle,2,1,3,3.03,1.37
1177,E0,Season 2018/19,2018-09-01,320.2857142857143,West Ham,Wolves,0,1,1,1.95,1.85
1178,E0,Season 2018/19,2018-09-02,320.57142857142856,Burnley,Man United,0,2,2,1.7,2.14
1179,E0,Season 2018/19,2018-09-02,320.57142857142856,Cardiff,Arsenal,2,3,5,2.07,1.76
1180,E0,Season 2018/19,2018-09-02,320.57142857142856,Watford,Tottenham,2,1,3,2.14,1.7
1181,E0,Season 2018/19,2018-09-15,324.2857142857143,Bournemouth,Leicester,4,2,6,1.94,1.88
1182,E0,Season 2018/19,2018-09-15,324.2857142857143,Chelsea,Cardiff,4,1,5,2.53,1.51
1183,E0,Season 2018/19,2018-09-15,324.2857142857143,Huddersfield,Crystal Palace,0,1,1,1.59,2.36
1184,E0,Season 2018/19,2018-09-15,324.2857142857143,Man City,Fulham,3,0,3,3.85,1.26
1185,E0,Season 2018/19,2018-09-15,324.2857142857143,Newcastle,Arsenal,1,2,3,2.14,1.71
1186,E0,Season 2018/19,2018-09-15,324.2857142857143,Tottenham,Liverpool,1,2,3,2.23,1.66
1187,E0,Season 2018/19,2018-09-15,324.2857142857143,Watford,Man United,1,2,3,1.83,1.99
1188,E0,Season 2018/19,2018-09-16,324.57142857142856,Everton,West Ham,1,3,4,2.03,1.79
1189,E0,Season 2018/19,2018-09-16,324.57142857142856,Wolves,Burnley,1,0,1,1.63,2.28
1190,E0,Season 2018/19,2018-09-17,324.85714285714283,Southampton,Brighton,2,2,4,1.63,2.27
1191,E0,Season 2018/19,2018-09-22,326.2857142857143,Brighton,Tottenham,1,2,3,2.02,1.8
1192,E0,Season 2018/19,2018-09-22,326.2857142857143,Burnley,Bournemouth,4,0,4,1.8,2.02
1193,E0,Season 2018/19,2018-09-22,326.2857142857143,Cardiff,Man City,0,5,5,2.7,1.45
1194,E0,Season 2018/19,2018-09-22,326.2857142857143,Crystal Palace,Newcastle,0,0,0,1.73,2.11
1195,E0,Season 2018/19,2018-09-22,326.2857142857143,Fulham,Watford,1,1,2,2.06,1.76
1196,E0,Season 2018/19,2018-09-22,326.2857142857143,Leicester,Huddersfield,3,1,4,1.68,2.18
1197,E0,Season 2018/19,2018-09-22,326.2857142857143,Liverpool,Southampton,3,0,3,2.59,1.49
1198,E0,Season 2018/19,2018-09-22,326.2857142857143,Man United,Wolves,1,1,2,1.95,1.85
1199,E0,Season 2018/19,2018-09-23,326.57142857142856,Arsenal,Everton,2,0,2,2.75,1.44
1200,E0,Season 2018/19,2018-09-23,326.57142857142856,West Ham,Chelsea,0,0,0,2.37,1.58
1201,E0,Season 2018/19,2018-09-29,328.2857142857143,Arsenal,Watford,2,0,2,2.73,1.44
1202,E0,Season 2018/19,2018-09-29,328.2857142857143,Chelsea,Liverpool,1,1,2,2.25,1.64
1203,E0,Season 2018/19,2018-09-29,328.2857142857143,Everton,Fulham,3,0,3,2.31,1.61
1204,E0,Season 2018/19,2018-09-29,328.2857142857143,Huddersfield,Tottenham,0,2,2,2.03,1.79
1205,E0,Season 2018/19,2018-09-29,328.2857142857143,Man City,Brighton,2,0,2,3.44,1.3
1206,E0,Season 2018/19,2018-09-29,328.2857142857143,Newcastle,Leicester,0,2,2,1.68,2.2
1207,E0,Season 2018/19,2018-09-29,328.2857142857143,West Ham,Man United,3,1,4,2,1.82
1208,E0,Season 2018/19,2018-09-29,328.2857142857143,Wolves,Southampton,2,0,2,1.72,2.13
1209,E0,Season 2018/19,2018-09-30,328.57142857142856,Cardiff,Burnley,1,2,3,1.55,2.43
1210,E0,Season 2018/19,2018-10-01,328.85714285714283,Bournemouth,Crystal Palace,2,1,3,2.04,1.77
1211,E0,Season 2018/19,2018-10-05,330,Brighton,West Ham,1,0,1,1.78,2.05
1212,E0,Season 2018/19,2018-10-06,330.2857142857143,Burnley,Huddersfield,1,1,2,1.51,2.55
1213,E0,Season 2018/19,2018-10-06,330.2857142857143,Crystal Palace,Wolves,0,1,1,1.65,2.23
1214,E0,Season 2018/19,2018-10-06,330.2857142857143,Leicester,Everton,1,2,3,1.92,1.89
1215,E0,Season 2018/19,2018-10-06,330.2857142857143,Man United,Newcastle,3,2,5,1.92,1.89
1216,E0,Season 2018/19,2018-10-06,330.2857142857143,Tottenham,Cardiff,1,0,1,2.69,1.45
1217,E0,Season 2018/19,2018-10-06,330.2857142857143,Watford,Bournemouth,0,4,4,2.06,1.77
1218,E0,Season 2018/19,2018-10-07,330.57142857142856,Fulham,Arsenal,1,5,6,2.8,1.42
1219,E0,Season 2018/19,2018-10-07,330.57142857142856,Liverpool,Man City,0,0,0,2.29,1.62
1220,E0,Season 2018/19,2018-10-07,330.57142857142856,Southampton,Chelsea,0,3,3,2.03,1.79
1221,E0,Season 2018/19,2018-10-20,334.2857142857143,Bournemouth,Southampton,0,0,0,2.03,1.79
1222,E0,Season 2018/19,2018-10-20,334.2857142857143,Cardiff,Fulham,4,2,6,2,1.82
1223,E0,Season 2018/19,2018-10-20,334.2857142857143,Chelsea,Man United,2,2,4,2.04,1.78
1224,E0,Season 2018/19,2018-10-20,334.2857142857143,Huddersfield,Liverpool,0,1,1,2,1.82
1225,E0,Season 2018/19,2018-10-20,334.2857142857143,Man City,Burnley,5,0,5,3.66,1.28
1226,E0,Season 2018/19,2018-10-20,334.2857142857143,Newcastle,Brighton,0,1,1,1.55,2.45
1227,E0,Season 2018/19,2018-10-20,334.2857142857143,West Ham,Tottenham,0,1,1,2.26,1.64
1228,E0,Season 2018/19,2018-10-20,334.2857142857143,Wolves,Watford,0,2,2,1.78,2.04
1229,E0,Season 2018/19,2018-10-21,334.57142857142856,Everton,Crystal Palace,2,0,2,1.83,1.98
1230,E0,Season 2018/19,2018-10-22,334.85714285714283,Arsenal,Leicester,3,1,4,2.62,1.47
1231,E0,Season 2018/19,2018-10-27,336.2857142857143,Brighton,Wolves,1,0,1,1.58,2.38
1232,E0,Season 2018/19,2018-10-27,336.2857142857143,Fulham,Bournemouth,0,3,3,2.48,1.53
1233,E0,Season 2018/19,2018-10-27,336.2857142857143,Leicester,West Ham,1,1,2,1.84,1.97
1234,E0,Season 2018/19,2018-10-27,336.2857142857143,Liverpool,Cardiff,4,1,5,3.09,1.36
1235,E0,Season 2018/19,2018-10-27,336.2857142857143,Southampton,Newcastle,0,0,0,1.61,2.31
1236,E0,Season 2018/19,2018-10-27,336.2857142857143,Watford,Huddersfield,3,0,3,1.69,2.18
1237,E0,Season 2018/19,2018-10-28,336.57142857142856,Burnley,Chelsea,0,4,4,2.02,1.79
1238,E0,Season 2018/19,2018-10-28,336.57142857142856,Crystal Palace,Arsenal,2,2,4,2.33,1.6
1239,E0,Season 2018/19,2018-10-28,336.57142857142856,Man United,Everton,2,1,3,2.01,1.81
1240,E0,Season 2018/19,2018-10-29,336.85714285714283,Tottenham,Man City,0,1,1,2.36,1.58
1241,E0,Season 2018/19,2018-11-03,338.2857142857143,Arsenal,Liverpool,1,1,2,2.52,1.53
1242,E0,Season 2018/19,2018-11-03,338.2857142857143,Bournemouth,Man United,1,2,3,2.14,1.71
1243,E0,Season 2018/19,2018-11-03,338.2857142857143,Cardiff,Leicester,0,1,1,1.74,2.1
1244,E0,Season 2018/19,2018-11-03,338.2857142857143,Everton,Brighton,3,1,4,1.86,1.96
1245,E0,Season 2018/19,2018-11-03,338.2857142857143,Newcastle,Watford,1,0,1,1.66,2.23
1246,E0,Season 2018/19,2018-11-03,338.2857142857143,West Ham,Burnley,4,2,6,1.81,2.01
1247,E0,Season 2018/19,2018-11-03,338.2857142857143,Wolves,Tottenham,2,3,5,1.86,1.95
1248,E0,Season 2018/19,2018-11-04,338.57142857142856,Chelsea,Crystal Palace,3,1,4,2.53,1.51
1249,E0,Season 2018/19,2018-11-04,338.57142857142856,Man City,Southampton,6,1,7,3.45,1.3
1250,E0,Season 2018/19,2018-11-05,338.85714285714283,Huddersfield,Fulham,1,0,1,1.86,1.95
1251,E0,Season 2018/19,2018-11-10,340.2857142857143,Cardiff,Brighton,2,1,3,1.55,2.45
1252,E0,Season 2018/19,2018-11-10,340.2857142857143,Crystal Palace,Tottenham,0,1,1,2.09,1.75
1253,E0,Season 2018/19,2018-11-10,340.2857142857143,Huddersfield,West Ham,1,1,2,1.64,2.25
1254,E0,Season 2018/19,2018-11-10,340.2857142857143,Leicester,Burnley,0,0,0,1.95,1.86
1255,E0,Season 2018/19,2018-11-10,340.2857142857143,Newcastle,Bournemouth,2,1,3,1.82,2
1256,E0,Season 2018/19,2018-11-10,340.2857142857143,Southampton,Watford,1,1,2,1.77,2.06
1257,E0,Season 2018/19,2018-11-11,340.57142857142856,Arsenal,Wolves,1,1,2,2.28,1.62
1258,E0,Season 2018/19,2018-11-11,340.57142857142856,Chelsea,Everton,0,0,0,2.43,1.55
1259,E0,Season 2018/19,2018-11-11,340.57142857142856,Liverpool,Fulham,2,0,2,3.96,1.24
1260,E0,Season 2018/19,2018-11-11,340.57142857142856,Man City,Man United,3,1,4,2.64,1.48
1261,E0,Season 2018/19,2018-11-24,344.2857142857143,Brighton,Leicester,1,1,2,1.63,2.28
1262,E0,Season 2018/19,2018-11-24,344.2857142857143,Everton,Cardiff,1,0,1,2.02,1.8
1263,E0,Season 2018/19,2018-11-24,344.2857142857143,Fulham,Southampton,3,2,5,1.91,1.89
1264,E0,Season 2018/19,2018-11-24,344.2857142857143,Man United,Crystal Palace,0,0,0,2.07,1.76
1265,E0,Season 2018/19,2018-11-24,344.2857142857143,Tottenham,Chelsea,3,1,4,2.09,1.74
1266,E0,Season 2018/19,2018-11-24,344.2857142857143,Watford,Liverpool,0,3,3,2.23,1.65
1267,E0,Season 2018/19,2018-11-24,344.2857142857143,West Ham,Man City,0,4,4,2.78,1.43
1268,E0,Season 2018/19,2018-11-25,344.57142857142856,Bournemouth,Arsenal,1,2,3,2.59,1.49
1269,E0,Season 2018/19,2018-11-25,344.57142857142856,Wolves,Huddersfield,0,2,2,1.63,2.27
1270,E0,Season 2018/19,2018-11-26,344.85714285714283,Burnley,Newcastle,1,2,3,1.61,2.31
1271,E0,Season 2018/19,2018-11-30,346,Cardiff,Wolves,2,1,3,1.59,2.38
1272,E0,Season 2018/19,2018-12-01,346.2857142857143,Crystal Palace,Burnley,2,0,2,1.75,2.08
1273,E0,Season 2018/19,2018-12-01,346.2857142857143,Huddersfield,Brighton,1,2,3,1.45,2.74
1274,E0,Season 2018/19,2018-12-01,346.2857142857143,Leicester,Watford,2,0,2,1.83,1.98
1275,E0,Season 2018/19,2018-12-01,346.2857142857143,Man City,Bournemouth,3,1,4,3.86,1.25
1276,E0,Season 2018/19,2018-12-01,346.2857142857143,Newcastle,West Ham,0,3,3,1.7,2.15
1277,E0,Season 2018/19,2018-12-01,346.2857142857143,Southampton,Man United,2,2,4,1.92,1.89
1278,E0,Season 2018/19,2018-12-02,346.57142857142856,Arsenal,Tottenham,4,2,6,2.41,1.56
1279,E0,Season 2018/19,2018-12-02,346.57142857142856,Chelsea,Fulham,2,0,2,3.18,1.35
1280,E0,Season 2018/19,2018-12-02,346.57142857142856,Liverpool,Everton,1,0,1,2.29,1.62
1281,E0,Season 2018/19,2018-12-04,347.14285714285717,Bournemouth,Huddersfield,2,1,3,1.89,1.92
1282,E0,Season 2018/19,2018-12-04,347.14285714285717,Brighton,Crystal Palace,3,1,4,1.55,2.45
1283,E0,Season 2018/19,2018-12-04,347.14285714285717,Watford,Man City,1,2,3,2.58,1.5
1284,E0,Season 2018/19,2018-12-04,347.14285714285717,West Ham,Cardiff,3,1,4,2.04,1.79
1285,E0,Season 2018/19,2018-12-05,347.42857142857144,Burnley,Liverpool,1,3,4,2.28,1.62
1286,E0,Season 2018/19,2018-12-05,347.42857142857144,Everton,Newcastle,1,1,2,1.86,1.95
1287,E0,Season 2018/19,2018-12-05,347.42857142857144,Fulham,Leicester,1,1,2,2.03,1.79
1288,E0,Season 2018/19,2018-12-05,347.42857142857144,Man United,Arsenal,2,2,4,2.3,1.62
1289,E0,Season 2018/19,2018-12-05,347.42857142857144,Tottenham,Southampton,3,1,4,2.23,1.66
1290,E0,Season 2018/19,2018-12-05,347.42857142857144,Wolves,Chelsea,2,1,3,1.9,1.91
1291,E0,Season 2018/19,2018-12-08,348.2857142857143,Arsenal,Huddersfield,1,0,1,2.44,1.55
1292,E0,Season 2018/19,2018-12-08,348.2857142857143,Bournemouth,Liverpool,0,4,4,2.32,1.61
1293,E0,Season 2018/19,2018-12-08,348.2857142857143,Burnley,Brighton,1,0,1,1.57,2.41
1294,E0,Season 2018/19,2018-12-08,348.2857142857143,Cardiff,Southampton,1,0,1,1.71,2.15
1295,E0,Season 2018/19,2018-12-08,348.2857142857143,Chelsea,Man City,2,0,2,2.17,1.69
1296,E0,Season 2018/19,2018-12-08,348.2857142857143,Leicester,Tottenham,0,2,2,2.02,1.81
1297,E0,Season 2018/19,2018-12-08,348.2857142857143,Man United,Fulham,4,1,5,2.42,1.57
1298,E0,Season 2018/19,2018-12-08,348.2857142857143,West Ham,Crystal Palace,3,2,5,1.85,1.96
1299,E0,Season 2018/19,2018-12-09,348.57142857142856,Newcastle,Wolves,1,2,3,1.58,2.37
1300,E0,Season 2018/19,2018-12-10,348.85714285714283,Everton,Watford,2,2,4,1.92,1.89
1301,E0,Season 2018/19,2018-12-15,350.2857142857143,Crystal Palace,Leicester,1,0,1,1.6,2.34
1302,E0,Season 2018/19,2018-12-15,350.2857142857143,Fulham,West Ham,0,2,2,2.27,1.63
1303,E0,Season 2018/19,2018-12-15,350.2857142857143,Huddersfield,Newcastle,0,1,1,1.5,2.57
1304,E0,Season 2018/19,2018-12-15,350.2857142857143,Man City,Everton,3,1,4,2.98,1.38
1305,E0,Season 2018/19,2018-12-15,350.2857142857143,Tottenham,Burnley,1,0,1,2.77,1.43
1306,E0,Season 2018/19,2018-12-15,350.2857142857143,Watford,Cardiff,3,2,5,1.87,1.94
1307,E0,Season 2018/19,2018-12-15,350.2857142857143,Wolves,Bournemouth,2,0,2,1.91,1.89
1308,E0,Season 2018/19,2018-12-16,350.57142857142856,Brighton,Chelsea,1,2,3,1.98,1.84
1309,E0,Season 2018/19,2018-12-16,350.57142857142856,Liverpool,Man United,3,1,4,2.18,1.68
1310,E0,Season 2018/19,2018-12-16,350.57142857142856,Southampton,Arsenal,3,2,5,2.33,1.6
1311,E0,Season 2018/19,2018-12-21,352,Wolves,Liverpool,0,2,2,1.86,1.96
1312,E0,Season 2018/19,2018-12-22,352.2857142857143,Arsenal,Burnley,3,1,4,2.67,1.46
1313,E0,Season 2018/19,2018-12-22,352.2857142857143,Bournemouth,Brighton,2,0,2,1.87,1.95
1314,E0,Season 2018/19,2018-12-22,352.2857142857143,Cardiff,Man United,1,5,6,2.03,1.8
1315,E0,Season 2018/19,2018-12-22,352.2857142857143,Chelsea,Leicester,0,1,1,2.21,1.67
1316,E0,Season 2018/19,2018-12-22,352.2857142857143,Huddersfield,Southampton,1,3,4,1.57,2.4
1317,E0,Season 2018/19,2018-12-22,352.2857142857143,Man City,Crystal Palace,2,3,5,3.18,1.35
1318,E0,Season 2018/19,2018-12-22,352.2857142857143,Newcastle,Fulham,0,0,0,1.89,1.93
1319,E0,Season 2018/19,2018-12-22,352.2857142857143,West Ham,Watford,0,2,2,2.09,1.74
1320,E0,Season 2018/19,2018-12-23,352.57142857142856,Everton,Tottenham,2,6,8,2.05,1.77
1321,E0,Season 2018/19,2018-12-26,353.42857142857144,Brighton,Arsenal,1,1,2,2.08,1.75
1322,E0,Season 2018/19,2018-12-26,353.42857142857144,Burnley,Everton,1,5,6,1.8,2.03
1323,E0,Season 2018/19,2018-12-26,353.42857142857144,Crystal Palace,Cardiff,0,0,0,1.91,1.9
1324,E0,Season 2018/19,2018-12-26,353.42857142857144,Fulham,Wolves,1,1,2,1.78,2.05
1325,E0,Season 2018/19,2018-12-26,353.42857142857144,Leicester,Man City,2,1,3,2.33,1.6
1326,E0,Season 2018/19,2018-12-26,353.42857142857144,Liverpool,Newcastle,4,0,4,2.83,1.42
1327,E0,Season 2018/19,2018-12-26,353.42857142857144,Man United,Huddersfield,3,1,4,2.25,1.65
1328,E0,Season 2018/19,2018-12-26,353.42857142857144,Tottenham,Bournemouth,5,0,5,2.62,1.48
1329,E0,Season 2018/19,2018-12-26,353.42857142857144,Watford,Chelsea,1,2,3,2.1,1.74
1330,E0,Season 2018/19,2018-12-27,353.7142857142857,Southampton,West Ham,1,2,3,2.04,1.79
1331,E0,Season 2018/19,2018-12-29,354.2857142857143,Brighton,Everton,1,0,1,1.81,2.01
1332,E0,Season 2018/19,2018-12-29,354.2857142857143,Fulham,Huddersfield,1,0,1,1.62,2.29
1333,E0,Season 2018/19,2018-12-29,354.2857142857143,Leicester,Cardiff,0,1,1,1.91,1.9
1334,E0,Season 2018/19,2018-12-29,354.2857142857143,Liverpool,Arsenal,5,1,6,2.55,1.51
1335,E0,Season 2018/19,2018-12-29,354.2857142857143,Tottenham,Wolves,1,3,4,2.2,1.68
1336,E0,Season 2018/19,2018-12-29,354.2857142857143,Watford,Newcastle,1,1,2,1.83,1.99
1337,E0,Season 2018/19,2018-12-30,354.57142857142856,Burnley,West Ham,2,0,2,1.9,1.91
1338,E0,Season 2018/19,2018-12-30,354.57142857142856,Crystal Palace,Chelsea,0,1,1,1.96,1.86
1339,E0,Season 2018/19,2018-12-30,354.57142857142856,Man United,Bournemouth,4,1,5,2.49,1.54
1340,E0,Season 2018/19,2018-12-30,354.57142857142856,Southampton,Man City,1,3,4,2.47,1.54
1341,E0,Season 2018/19,2019-01-01,355.14285714285717,Arsenal,Fulham,4,1,5,2.72,1.44
1342,E0,Season 2018/19,2019-01-01,355.14285714285717,Cardiff,Tottenham,0,3,3,2.21,1.67
1343,E0,Season 2018/19,2019-01-01,355.14285714285717,Everton,Leicester,0,1,1,1.85,1.97
1344,E0,Season 2018/19,2019-01-02,355.42857142857144,Bournemouth,Watford,3,3,6,2.1,1.74
1345,E0,Season 2018/19,2019-01-02,355.42857142857144,Chelsea,Southampton,0,0,0,2.52,1.51
1346,E0,Season 2018/19,2019-01-02,355.42857142857144,Huddersfield,Burnley,1,2,3,1.55,2.45
1347,E0,Season 2018/19,2019-01-02,355.42857142857144,Newcastle,Man United,0,2,2,2.27,1.64
1348,E0,Season 2018/19,2019-01-02,355.42857142857144,West Ham,Brighton,2,2,4,1.91,1.9
1349,E0,Season 2018/19,2019-01-02,355.42857142857144,Wolves,Crystal Palace,0,2,2,1.65,2.23
1350,E0,Season 2018/19,2019-01-03,355.7142857142857,Man City,Liverpool,2,1,3,2.47,1.54
1351,E0,Season 2018/19,2019-01-12,358.2857142857143,Brighton,Liverpool,0,1,1,2.13,1.72
1352,E0,Season 2018/19,2019-01-12,358.2857142857143,Burnley,Fulham,2,1,3,1.76,2.08
1353,E0,Season 2018/19,2019-01-12,358.2857142857143,Cardiff,Huddersfield,0,0,0,1.54,2.5
1354,E0,Season 2018/19,2019-01-12,358.2857142857143,Chelsea,Newcastle,2,1,3,2.21,1.68
1355,E0,Season 2018/19,2019-01-12,358.2857142857143,Crystal Palace,Watford,1,2,3,1.75,2.09
1356,E0,Season 2018/19,2019-01-12,358.2857142857143,Leicester,Southampton,1,2,3,1.78,2.05
1357,E0,Season 2018/19,2019-01-12,358.2857142857143,West Ham,Arsenal,1,0,1,2.55,1.51
1358,E0,Season 2018/19,2019-01-13,358.57142857142856,Everton,Bournemouth,2,0,2,2.2,1.68
1359,E0,Season 2018/19,2019-01-13,358.57142857142856,Tottenham,Man United,0,1,1,2.28,1.63
1360,E0,Season 2018/19,2019-01-14,358.85714285714283,Man City,Wolves,3,0,3,2.67,1.47
1361,E0,Season 2018/19,2019-01-19,360.2857142857143,Arsenal,Chelsea,2,0,2,2.21,1.67
1362,E0,Season 2018/19,2019-01-19,360.2857142857143,Bournemouth,West Ham,2,0,2,2.29,1.63
1363,E0,Season 2018/19,2019-01-19,360.2857142857143,Liverpool,Crystal Palace,4,3,7,2.59,1.49
1364,E0,Season 2018/19,2019-01-19,360.2857142857143,Man United,Brighton,2,1,3,2.2,1.68
1365,E0,Season 2018/19,2019-01-19,360.2857142857143,Newcastle,Cardiff,3,0,3,1.62,2.3
1366,E0,Season 2018/19,2019-01-19,360.2857142857143,Southampton,Everton,2,1,3,1.92,1.9
1367,E0,Season 2018/19,2019-01-19,360.2857142857143,Watford,Burnley,0,0,0,1.99,1.83
1368,E0,Season 2018/19,2019-01-19,360.2857142857143,Wolves,Leicester,4,3,7,1.59,2.38
1369,E0,Season 2018/19,2019-01-20,360.57142857142856,Fulham,Tottenham,1,2,3,1.94,1.87
1370,E0,Season 2018/19,2019-01-20,360.57142857142856,Huddersfield,Man City,0,3,3,2.61,1.49
1371,E0,Season 2018/19,2019-01-29,363.14285714285717,Arsenal,Cardiff,2,1,3,2.9,1.41
1372,E0,Season 2018/19,2019-01-29,363.14285714285717,Fulham,Brighton,4,2,6,1.66,2.23
1373,E0,Season 2018/19,2019-01-29,363.14285714285717,Huddersfield,Everton,0,1,1,1.65,2.26
1374,E0,Season 2018/19,2019-01-29,363.14285714285717,Man United,Burnley,2,2,4,2.45,1.55
1375,E0,Season 2018/19,2019-01-29,363.14285714285717,Newcastle,Man City,2,1,3,2.69,1.46
1376,E0,Season 2018/19,2019-01-29,363.14285714285717,Wolves,West Ham,3,0,3,1.86,1.96
1377,E0,Season 2018/19,2019-01-30,363.42857142857144,Bournemouth,Chelsea,4,0,4,2.2,1.68
1378,E0,Season 2018/19,2019-01-30,363.42857142857144,Liverpool,Leicester,1,1,2,2.55,1.51
1379,E0,Season 2018/19,2019-01-30,363.42857142857144,Southampton,Crystal Palace,1,1,2,1.85,1.98
1380,E0,Season 2018/19,2019-01-30,363.42857142857144,Tottenham,Watford,2,1,3,2.13,1.72
1381,E0,Season 2018/19,2019-02-02,364.2857142857143,Brighton,Watford,0,0,0,1.7,2.17
1382,E0,Season 2018/19,2019-02-02,364.2857142857143,Burnley,Southampton,1,1,2,1.77,2.06
1383,E0,Season 2018/19,2019-02-02,364.2857142857143,Cardiff,Bournemouth,2,0,2,1.89,1.92
1384,E0,Season 2018/19,2019-02-02,364.2857142857143,Chelsea,Huddersfield,5,0,5,2.27,1.63
1385,E0,Season 2018/19,2019-02-02,364.2857142857143,Crystal Palace,Fulham,2,0,2,1.84,1.98
1386,E0,Season 2018/19,2019-02-02,364.2857142857143,Everton,Wolves,1,3,4,1.77,2.06
1387,E0,Season 2018/19,2019-02-02,364.2857142857143,Tottenham,Newcastle,1,0,1,1.98,1.84
1388,E0,Season 2018/19,2019-02-03,364.57142857142856,Leicester,Man United,0,1,1,2.02,1.81
1389,E0,Season 2018/19,2019-02-03,364.57142857142856,Man City,Arsenal,3,1,4,3.19,1.35
1390,E0,Season 2018/19,2019-02-04,364.85714285714283,West Ham,Liverpool,1,1,2,2.36,1.59
1391,E0,Season 2018/19,2019-02-06,365.42857142857144,Everton,Man City,0,2,2,2.61,1.49
